App id,Review id,Sentence id,Sentence content,Feature (Positive),Feature (Neutral),Feature (Negative),Feature (All Annotated)
B004SIIBGU,A2TCCHVIN2ZS6A,1,"Just outstanding app for eBay, own a android phone now and this app picked up where my iPhone app left off.",,,,
B004SIIBGU,AQ8IGZ0FADU02,1,"I downloaded this app but never opened it, forgot about it, went on eBay as I usually do.",,,,
B004SIIBGU,AQ8IGZ0FADU02,2,"Then I ran into a problem when I tried to buy something, my payment got hung up, could not make my purchase.",,,buy;payment;make my purchase,buy;payment;make my purchase
B004SIIBGU,AQ8IGZ0FADU02,3,"For days I spent time and money calling eBay, Paypal, the bank, all as usual pointed fingers at the other.",,,,
B004SIIBGU,AQ8IGZ0FADU02,4,"Long story short, this app was the problem.",,,,
B004SIIBGU,AQ8IGZ0FADU02,5,Once it was downloaded from the store (never opened) it altered something and this is all I can use when dealing with eBay.,,,,
B004SIIBGU,AQ8IGZ0FADU02,6,"I like it, it did take some adjusting to go to this app instead of the internet, but it is a good app...so far.",,,,
B004SIIBGU,A8V695728Q6W6,1,"The app is a lot friendlier than the site, and easy to navigate and keep track of my bids.",navigate;keep track of my bids,,,navigate;keep track of my bids
B004SIIBGU,A26U3L5QQ8X2O1,1,Requred for me as I have an ebay store and this was simple to download.,,,,
B004SIIBGU,A26U3L5QQ8X2O1,2,Glad they made an app for the android platform!,,,,
B004SIIBGU,AE8Y740TBC5EO,1,It is properly laid out which allows me to find and track items I have purchased.,find items;track items,,,find items;track items
B004SIIBGU,AE8Y740TBC5EO,2,There is also those alerts that are sent on items ordered but not paid for.,,alerts that are sent on items ordered,,alerts that are sent on items ordered
B004SIIBGU,AE8Y740TBC5EO,3,I particularly liked that feature because I had some issues earlier with items I had ordered and had difficulty completing the transaction using another app.,,items I had ordered,,items I had ordered
B004SIIBGU,A27QB35F0OJCGY,1,What can you say.,,,,
B004SIIBGU,A27QB35F0OJCGY,2,Hay it's ebay.,,,,
B004SIIBGU,A27QB35F0OJCGY,3,I needed the app and use it to compare prices with Amazon.,,compare prices,,compare prices
B004SIIBGU,A27QB35F0OJCGY,4,Only buy if it's free shipping other than that prices are kind of high at ebay.,,buy if it's free shipping,,buy if it's free shipping
B004SIIBGU,A3QI38Q034WFB5,1,"Not sure, but I always check EBay for whatever!",,,,
B004SIIBGU,A3QI38Q034WFB5,2,E-bay has a great selection of any item you might want.,selection of any item,,,selection of any item
B004SIIBGU,A306DPH8DTJUVF,1,My son purchased this App for me and I'm still learning to use the Kindle with my limited time to do so.,,,,
B004SIIBGU,A306DPH8DTJUVF,2,"I would say it works ok but I'm disappointed in the Kindle Fire HD, to date.",,,,
B004SIIBGU,A306DPH8DTJUVF,3,"Hopefully, as I use it, my impression will change.",,,,
B004SIIBGU,A170694IN0Y1M2,1,This app is great.,,,,
B004SIIBGU,A170694IN0Y1M2,2,I do a lot of shopping on ebay so I love this app it is very useful.,do a lot of shopping,,,do a lot of shopping
B004SIIBGU,A170694IN0Y1M2,3,If you shop on ebay you should get this app.,,shop,,shop
B004SIIBGU,AH6G1XOXC44HI,1,This app work really well one of the better one I've used.,,,,
B004SIIBGU,AH6G1XOXC44HI,2,Happy it came along.,,,,
B004SIIBGU,AH6G1XOXC44HI,3,If you play or work on ebay then this is one you need...,,,,
B004SIIBGU,A3KUO43O1L41QQ,1,I am very happy that I can list items for sell from my phone.,list items for sell,,,list items for sell
B004SIIBGU,A3KUO43O1L41QQ,2,It is user friendly and I have never experienced a problem or bug with the ap.,,,,
B004SIIBGU,A31TD7YG8CBQ8N,1,Bought a new tail light assembly for my van via ebay that I found while surfing with my kindle.,,Bought a new tail light assembly,,Bought a new tail light assembly
B004SIIBGU,A31TD7YG8CBQ8N,2,Very easy to use.,,,,
B004SIIBGU,A3JJSNNUHB6JKT,1,"Lots of adventure and suspense, I really like Daniel Criag as James Bond 007  The bad guy played a very convincing part!",,,,
B004SIIBGU,A8A7PK2YCSHWI,1,I would recommend this app.,,,,
B004SIIBGU,A8A7PK2YCSHWI,2,"I haven't been able to use all the features yet, but it is working good for me!",,,,
B004SIIBGU,ARJSTK6FJ2GJL,1,I am very satisfied with ebay.,,,,
B004SIIBGU,ARJSTK6FJ2GJL,2,"they are reliable, honest and always on time with product they send out.Will continue to shop on ebay.AAA+++",,shop,,shop
B004SIIBGU,A1HQECU7UWRQG8,1,EBay made easy.,,,,
B004SIIBGU,A1HQECU7UWRQG8,2,I wish amazon could make a similar app.,,,,
B004SIIBGU,A1HQECU7UWRQG8,3,Always up to date with stuff I love it,,,,
B004SIIBGU,A15ACX0TAHATVL,1,THIS APP MAKES IT SO EASY TO LOOK AT EBAY WITHOUT GETTING OUT THE BIG COMPUTER.,,,,
B004SIIBGU,A15ACX0TAHATVL,2,I LOVE EBAY ANYWAY AND BEING ABLE TO GET TO IT IN A TOUCH OF THE SCREEN IS WONDERFUL.,,,,
B004SIIBGU,A15ACX0TAHATVL,3,I LOVE MY KINDLE.,,,,
B004SIIBGU,A15ACX0TAHATVL,4,IT MAKES THING MUCH EASIER.,,,,
B004SIIBGU,A9L6CAUIBLXVT,1,this app works smoothly.,,,,
B004SIIBGU,A9L6CAUIBLXVT,2,I enjoy shopping on ebay and this app keeps me in touch when i am away from my computer.,shopping,keeps me in touch,,shopping;keeps me in touch
B004SIIBGU,A9L6CAUIBLXVT,3,this app was downloaded to kindle.,,,,
B004SIIBGU,A2LPI4XC7411SM,1,"On Kindle and Android both, eBay is always a reliable shopping tool.",shopping tool,,,shopping tool
B004SIIBGU,A2LPI4XC7411SM,2,It has an easy interface that allows browsing items and My eBay which allows users to login access to your personal profile and items.,interface,browsing items;login access to your personal profile;login access to items,,interface;browsing items;login access to your personal profile;login access to items
B004SIIBGU,A2QQB8HP3QT5O0,1,I'm still getting used to this app.,,,,
B004SIIBGU,A2QQB8HP3QT5O0,2,I think I prefer to use a desktop/laptop instead.,,,,
B004SIIBGU,A2QQB8HP3QT5O0,3,I just think it's easier to search than this app.,,,,
B004SIIBGU,AA7MZOI1LYOF5,1,I love this App.,,,,
B004SIIBGU,AA7MZOI1LYOF5,2,Especially if we are travelling I can check auctions of my husband's and that way he doesn't have to find a computer at the hotel immediately.,,check auctions,,check auctions
B004SIIBGU,A1M620JXXO53TT,1,One wish is that the daily deals could be filtered rather one big list that you have to scroll all the way through to see if something interests you.,,deals could be filtered;list that you have to scroll,,deals could be filtered;list that you have to scroll
B004SIIBGU,A1LLTX0WT0LZJO,1,"Great app to keep track of all purchases and watched items and it connects to PayPal, which makes it even more convenient.",keep track of all purchases;watched items;connects to PayPal,,,keep track of all purchases;watched items;connects to PayPal
B004SIIBGU,A1LLTX0WT0LZJO,2,It definitely helps keep track of all purchases made.,keep track of all purchases,,,keep track of all purchases
B004SIIBGU,A7EN9SQTDQZYP,1,It's easier to download app then to have to go to search engines all the time.,,,,
B004SIIBGU,A7EN9SQTDQZYP,2,Plus it easier to get to.,,,,
B004SIIBGU,AWIGS50MFK5RW,1,Quick and easy to view and check up on my auctions when I'm away from my computer.,view my auctions;check up on my auctions,,,view my auctions;check up on my auctions
B004SIIBGU,AWIGS50MFK5RW,2,Very good selection arrangement.,,,,
B004SIIBGU,A15RSJ0VPZJUS1,1,The app works slightly differently than the PC version.,,,,
B004SIIBGU,A15RSJ0VPZJUS1,2,I'll revise this review after I have used the product more.,,,,
B004SIIBGU,ASSLVX2DPOIID,1,It concerns me that items I list can't be found on the search on this app.,,,items I list;search,items I list;search
B004SIIBGU,ASSLVX2DPOIID,2,Fine on my computer without the app.,,,,
B004SIIBGU,ASSLVX2DPOIID,3,"Plus,  glitchy as far as shipping prices being reflected correctly.",,shipping price,,shipping price
B004SIIBGU,ASSLVX2DPOIID,4,Needs more work!,,,,
B004SIIBGU,A95GM8Y4LSVVZ,1,This app is great if you frequently buy or sell on ebay.,buy;sell,,,buy;sell
B004SIIBGU,A95GM8Y4LSVVZ,2,It times out a lot though which is really irritating,,,,
B004SIIBGU,A2ZJ6IL2HTS9LO,1,"quick and easy when u need it,thats what apps are for quick to get in and out.its great fun for all.",,,,
B004SIIBGU,A3K5N0NMZRSWOR,1,"Simple application to select, install and use,Puts e-bay at your fingertips.",install,,,install
B004SIIBGU,A3K5N0NMZRSWOR,2,It makes  your phone or tablet a tool for accessing your account.,,accessing your account,,accessing your account
B004SIIBGU,A2137P89L6MRDG,1,It was easy to download and install.,install,,,install
B004SIIBGU,A2137P89L6MRDG,2,Works well on my Kindle Fire.,,,,
B004SIIBGU,A2137P89L6MRDG,3,I have yet to have a glitch with it.,,,,
B004SIIBGU,A25N3THDQPMPEZ,1,Simple to use .,,,,
B004SIIBGU,A25N3THDQPMPEZ,2,Has all the important features of the classic site.,,,,
B004SIIBGU,A25N3THDQPMPEZ,3,I tried an earlier version and this has been debugged.,,,,
B004SIIBGU,A9F2LDE5AFLDB,1,Love this app.,,,,
B004SIIBGU,A9F2LDE5AFLDB,2,Just got a laptop thinking I'd use it for eBay instead of the tablet.,,,,
B004SIIBGU,A9F2LDE5AFLDB,3,"Tried it, but seem to have an easier time with the app.",,,,
B004SIIBGU,A9F2LDE5AFLDB,4,"Will probably go back and forth, but the app is great for checking, searching, etc.",checking;searching,,,checking;searching
B004SIIBGU,A33E6ILC66HXW7,1,Title says it all.,,,,
B004SIIBGU,A33E6ILC66HXW7,2,"Text is extremely small on 10&#34; tablet, almost unreadable.",,,Text,Text
B004SIIBGU,A33E6ILC66HXW7,3,Very few options.,,,,
B004SIIBGU,A33E6ILC66HXW7,4,Very limited use on 10&#34; tablet.,,,,
B004SIIBGU,A3IHSHJCXMGCJ,1,I especially love the way it handles my searches where it remembers what I have previously viewed on each search list.,handles my searches;remembers what I have previously viewed;search list,,,handles my searches;remembers what I have previously viewed;search list
B004SIIBGU,A1EWTBSDG7KACC,1,Great way to navigate eBay on my Kindle Fire HD.,navigate,,,navigate
B004SIIBGU,A1EWTBSDG7KACC,2,Able to enlarge item photos and further zoom to see every detail.,,enlarge item photos;zoom to see every detail,,enlarge item photos;zoom to see every detail
B004SIIBGU,A1EWTBSDG7KACC,3,So convenient and easy to use.,,,,
B004SIIBGU,AIM7EG9LKMXW5,1,The best and easiest way to peruse Ebay simple to use and well put together.,,,,
B004SIIBGU,AIM7EG9LKMXW5,2,I like it better than the webpage.,,,,
B004SIIBGU,A3696OYPQPDMAD,1,This application used to work - now with last 3 &#34;updates&#34; it will not connect to the network.,,updates;connect to the network,,updates;connect to the network
B004SIIBGU,A3696OYPQPDMAD,2,I even contacted eBay.,,,,
B004SIIBGU,A3696OYPQPDMAD,3,"The answer... Yes, it is a known issue and we are working on it, but it could take up to 90 days to fix... Maybe.",,,,
B004SIIBGU,A3696OYPQPDMAD,4,What a mess!,,,,
B004SIIBGU,A1X33OKIQ29RSN,1,Good time killer while I am at work.,,,,
B004SIIBGU,A1X33OKIQ29RSN,2,I can see what deals I can find while I am on lunch and break...,,see what deals,,see what deals
B004SIIBGU,A1RPKUBA026QB5,1,I sell prints on eBay as well as other objects and it is very nice to get immediate notifications when something sells or when a buyer/potential buyer has a question!,get immediate notifications,sell prints;sells,,get immediate notifications;sell prints;sells
B004SIIBGU,ASQJLCU6H0MC4,1,Their mobile site seems to be missing some options for sorting that this app has.,,options for sorting,,options for sorting
B004SIIBGU,ASQJLCU6H0MC4,2,I use the app instead of their mobile site.,,,,
B004SIIBGU,A3PDI4VK9HQMJC,1,Love my app.,,,,
B004SIIBGU,A3PDI4VK9HQMJC,2,So easy to take care of business!,,,,
B004SIIBGU,A3PDI4VK9HQMJC,3,I like being on the run and still have access to my business.,have access to my business,,,have access to my business
B004SIIBGU,AWF37TPRB22JC,1,I just started using this app and so far so good.,,,,
B004SIIBGU,AWF37TPRB22JC,2,I like that it notifies you if you have won an item and/or have been outbid on an item.,notifies you if you have won an item;notifies you if you have been outbid,,,notifies you if you have won an item;notifies you if you have been outbid
B004SIIBGU,A3L53QNY6AAN53,1,Very convenient app for ebay on a smartphone.,,,,
B004SIIBGU,A3L53QNY6AAN53,2,Very well organized and easy to use.,,,,
B004SIIBGU,A3L53QNY6AAN53,3,All the options you would want in is self-explanatory.,,,,
com.whatsapp,gp:AOqpTOGFrf6KJEu76R-cIJLvyYGQ4pAjUs7aiR160c6QK8It_DjnPFyZS1uMFjGHRyqP48ebOSKN2xBONIs-Qvk,1,Good app to conect all,conect,,,conect
com.whatsapp,gp:AOqpTOGlgA7cx0OhrKnANgZAWdlmQrci-8oxrTl07NdM4PQ1u4W_8uoS7zVi5J9YOZN0B6cS2P_ZClKXqj4C1kQ,1,Best app in world,,,,
com.whatsapp,lg:AOqpTOHQvjP1Zj-4ijxNIEbKcZCky0QoTrYFSkktPYlJJJD-nUCS_MHFvARhtJUprKsfosoC5tEbfPnw_neJhjc,1,Finally web version available.,,,,
com.whatsapp,gp:AOqpTOFNW07u0_ejYxHyOT5sEy1xz7qlo0BNCXp8mjSYba18G8i8PrlF_uexn8rIutyKGgnNxA3F77WyfjGkUk4,1,"This app need a dark theme, too much white is killing my eyes.",,,,
com.whatsapp,gp:AOqpTOFNW07u0_ejYxHyOT5sEy1xz7qlo0BNCXp8mjSYba18G8i8PrlF_uexn8rIutyKGgnNxA3F77WyfjGkUk4,2,Please add a dark theme :(,,,,
com.whatsapp,gp:AOqpTOG0V_bXGaT-cPkRLCaLVw4lTfAoI9fENfCmTwUL5hWqyFUPCFdmXWQgofYRRzWYLXPiD3ZqdpcOeW4iBFg,1,At the play store version.,,,,
com.whatsapp,gp:AOqpTOE7K2A3ePM5jMZ45aKiohDri5Gi3Mh4NPHGov8wgK7hswj1_MJQ0D4gMJD9gHAhW0USmSskJp3BHroN0QA,1,Calling feature not working in my phone moto g 1st gen.,,Calling feature,,Calling feature
com.whatsapp,gp:AOqpTOH3ZEMoiUdoBAmh778IiNn7rpuLvnA-_1UwsHSaJOVK6dHYphHpDGHctFMh3cCINnzgrhKe0o3vuJ_gBH8,1,Keeps me connected,,Keeps me connected,,Keeps me connected
com.whatsapp,gp:AOqpTOF9K3seMgyoUkTvF7El9yUParYdwe3jJRNtudtla5AaLoWi7LkXWZjTufBMafympgxqAtJGxNd2-u373Lk,1,Updated whats app but could not get voice calling option.,,Updated;get voice calling option,,Updated;get voice calling option
com.whatsapp,gp:AOqpTOF9K3seMgyoUkTvF7El9yUParYdwe3jJRNtudtla5AaLoWi7LkXWZjTufBMafympgxqAtJGxNd2-u373Lk,2,Many of my friends are able to make a voice call facility.,,make a voice call,,make a voice call
com.whatsapp,gp:AOqpTOF9K3seMgyoUkTvF7El9yUParYdwe3jJRNtudtla5AaLoWi7LkXWZjTufBMafympgxqAtJGxNd2-u373Lk,3,y not me.,,,,
com.whatsapp,lg:AOqpTOEZJnRvzMCxtdgBeCigSEAtELr4IB9BCXVq8jXtI6j7yakYXMEIIHpxk7HW74qCdZh01488jMjF_oCTBBI,1,Whatsapp+ is more awesome,,,,
com.whatsapp,gp:AOqpTOGUzXv_CdfacBo8vQYiVLAW7NQZTYldmcUShG5Q-n8hv62Qguebl7BSfIYHqx012uqcCb9dg_X6DIWclTw,1,Make it movable to sd card,,,,
com.whatsapp,gp:AOqpTOFLFf5PGn6ti6U_rLwaVuwryaVaYyjil4dcHq050rCfE8zFXD2TVnmGSIAjbSWqRiwFXdGpkBP_kH0yrOE,1,awesome just superb app i love it,,,,
com.whatsapp,lg:AOqpTOEEqVFeUXGSN3srqfMgDZ5CcTCH524gZIQjEVmz4CUMfewN4pXVBnrs0L5pCAbCD96W0AF0ONiA4hLA3LA,1,"Works as said, doesn't slow down the system",,,,
com.whatsapp,lg:AOqpTOG1-CjYCshgJ72XoPVZzr-64iKTziDqLKhTwH_UzghbPakPTXVuabN4izuGQeb_bPPpjlsv74WnPa9KJpE,1,Is this true that the updated version of whatsapp will provide us video calling n likes & comments features???,,updated version;video calling;likes;comments,,updated version;video calling;likes;comments
com.whatsapp,gp:AOqpTOFoKb2aSTRxCp5HjTM0Qim0rwisktNAo0sig5LroJCenoJd2nBJ1BEgVWImYmyF9na54u6nNhtT0CiMXeI,1,"Thanks to all what's app team member's, and i using for whtsap 2011 it's so nice app.",,,,
com.whatsapp,gp:AOqpTOG6bwvVrMzUc723JfNkUKlYli4LB5cZp6OvOPBns8v1LyjzEm-J5hem_6MtC9vGXe-vpBzXrtHQThGbMeg,1,What's up plus awesome,,,,
com.whatsapp,gp:AOqpTOHzA9m_KTWkbZlYPIpHcjCOAXD-jXrJTs3vaG_dZgqs7FULniTr29HzuCkVMTyCXv8ApuoXf0P86c4niAc,1,"No calling option,tried every possible method,but no luck",,calling option,,calling option
com.whatsapp,gp:AOqpTOHubpiFzW5i0o-KRFav9hvU0HdxlwwoWzWiFrws1HkAy-1RzETOFPv5YDfeCKHBTGmxRJERPAYWEHXdieQ,1,So many bugs.force crashes and messages cannot be sent.,,,messages cannot be sent,messages cannot be sent
com.whatsapp,gp:AOqpTOHUfyyP0ghJzp6QinjbR9zLMujkY8mz8MvQnCkqOT3SRfVrZkANPS0xnVkL_-jKHPHXxfDWg9VeEMOInkw,1,I can not update my status nor change my dp what is going on,,update my status,,update my status
com.whatsapp,gp:AOqpTOEudbsAWYEL10ddmHsEN1VKNUL6jV9r91DRiwn0sLAmvwClJ3PcTErJLKsIvujh4IimirFx84IJivjzL1s,1,Loved this app,,,,
com.whatsapp,gp:AOqpTOGIQWfQZGEJZ7fsL1v3hJCKBcb-Xt86GEfmkFQ14nu-IyPUG5BdoQzW2QguKvWjJMvW8RunnQ8a-cDfGt0,1,"This app is class, not much else to say.",,,,
com.whatsapp,gp:AOqpTOGIQWfQZGEJZ7fsL1v3hJCKBcb-Xt86GEfmkFQ14nu-IyPUG5BdoQzW2QguKvWjJMvW8RunnQ8a-cDfGt0,2,Animated gifs perhaps?,,Animated gifs,,Animated gifs
